,0,1,2,3,4,5,6,7
2745,68.0,48.0,0.00,-,-,04,2019,
2746,69.1,48.9,0.00,-,-,04,2019,
2747,61.0,39.0,0.00,-,-,04,2019,
2748,05,2019,,,,,,
2749,66.9,45.0,0.00,-,-,05,2019,
2750,66.0,44.1,0.00,-,-,05,2019,
2751,66.9,41.0,0.08,-,-,05,2019,
2752,57.0,41.0,0.00,-,-,05,2019,
2753,61.0,39.0,0.00,-,-,05,2019,
2754,63.0,39.0,0.09,-,-,05,2019,
2755,66.9,50.0,0.01,-,-,05,2019,
2756,64.9,46.0,0.07,-,-,05,2019,
2757,64.9,44.1,0.00,-,-,05,2019,
2758,63.0,44.1,0.00,-,-,05,2019,
2759,66.0,45.0,0.00,-,-,05,2019,
2760,53.1,45.0,0.00,-,-,05,2019,
2761,66.0,46.0,0.98,-,-,05,2019,
2762,57.0,46.9,0.82,-,-,05,2019,
2763,57.9,37.9,0.02,-,-,05,2019,
2764,59.0,37.9,0.00,-,-,05,2019,
2765,59.0,37.9,0.00,-,-,05,2019,
2766,68.0,48.0,0.00,-,-,05,2019,
2767,68.0,48.9,0.00,-,-,05,2019,
2768,69.1,48.9,0.00,-,-,05,2019,
2769,68.0,48.0,0.00,-,-,05,2019,
2770,69.1,48.9,0.00,-,-,05,2019,
2771,61.0,39.0,0.00,-,-,05,2019,
2772,06,2019,,,,,,
2773,66.9,45.0,0.00,-,-,06,2019,
2774,66.0,44.1,0.00,-,-,06,2019,
2775,66.9,41.0,0.08,-,-,06,2019,
2776,57.0,41.0,0.00,-,-,06,2019,
2777,61.0,39.0,0.00,-,-,06,2019,
2778,63.0,39.0,0.09,-,-,06,2019,
2779,66.9,50.0,0.01,-,-,06,2019,
2780,64.9,46.0,0.07,-,-,06,2019,
2781,64.9,44.1,0.00,-,-,06,2019,
2782,63.0,44.1,0.00,-,-,06,2019,
2783,66.0,45.0,0.00,-,-,06,2019,
2784,53.1,45.0,0.00,-,-,06,2019,
2785,66.0,46.0,0.98,-,-,06,2019,
2786,57.0,46.9,0.82,-,-,06,2019,
2787,57.9,37.9,0.02,-,-,06,2019,
2788,59.0,37.9,0.00,-,-,06,2019,
2789,59.0,37.9,0.00,-,-,06,2019,
2790,68.0,48.0,0.00,-,-,06,2019,
2791,68.0,48.9,0.00,-,-,06,2019,
2792,69.1,48.9,0.00,-,-,06,2019,
2793,68.0,48.0,0.00,-,-,06,2019,
2794,69.1,48.9,0.00,-,-,06,2019,
2795,61.0,39.0,0.00,-,-,06,2019,
2796,07,2019,,,,,,
2797,66.9,45.0,0.00,-,-,07,2019,
2798,66.0,44.1,0.00,-,-,07,2019,
2799,66.9,41.0,0.08,-,-,07,2019,
2800,57.0,41.0,0.00,-,-,07,2019,
2801,61.0,39.0,0.00,-,-,07,2019,
2802,63.0,39.0,0.09,-,-,07,2019,
2803,66.9,50.0,0.01,-,-,07,2019,
2804,64.9,46.0,0.07,-,-,07,2019,
2805,64.9,44.1,0.00,-,-,07,2019,
2806,63.0,44.1,0.00,-,-,07,2019,
2807,66.0,45.0,0.00,-,-,07,2019,
2808,53.1,45.0,0.00,-,-,07,2019,
2809,66.0,46.0,0.98,-,-,07,2019,
2810,57.0,46.9,0.82,-,-,07,2019,
2811,57.9,37.9,0.02,-,-,07,2019,
2812,59.0,37.9,0.00,-,-,07,2019,
2813,59.0,37.9,0.00,-,-,07,2019,
2814,68.0,48.0,0.00,-,-,07,2019,
2815,68.0,48.9,0.00,-,-,07,2019,
2816,69.1,48.9,0.00,-,-,07,2019,
2817,68.0,48.0,0.00,-,-,07,2019,
2818,69.1,48.9,0.00,-,-,07,2019,
2819,61.0,39.0,0.00,-,-,07,2019,
2820,08,2019,,,,,,
2821,66.9,45.0,0.00,-,-,08,2019,
2822,66.0,44.1,0.00,-,-,08,2019,
2823,66.9,41.0,0.08,-,-,08,2019,
2824,57.0,41.0,0.00,-,-,08,2019,
2825,61.0,39.0,0.00,-,-,08,2019,
2826,63.0,39.0,0.09,-,-,08,2019,
2827,66.9,50.0,0.01,-,-,08,2019,
2828,64.9,46.0,0.07,-,-,08,2019,
2829,64.9,44.1,0.00,-,-,08,2019,
2830,63.0,44.1,0.00,-,-,08,2019,
2831,66.0,45.0,0.00,-,-,08,2019,
2832,53.1,45.0,0.00,-,-,08,2019,
2833,66.0,46.0,0.98,-,-,08,2019,
2834,57.0,46.9,0.82,-,-,08,2019,
2835,57.9,37.9,0.02,-,-,08,2019,
2836,59.0,37.9,0.00,-,-,08,2019,
2837,59.0,37.9,0.00,-,-,08,2019,
2838,68.0,48.0,0.00,-,-,08,2019,
2839,68.0,48.9,0.00,-,-,08,2019,
2840,69.1,48.9,0.00,-,-,08,2019,
2841,68.0,48.0,0.00,-,-,08,2019,
2842,69.1,48.9,0.00,-,-,08,2019,
2843,61.0,39.0,0.00,-,-,08,2019,
2844,09,2019,,,,,,
2845,66.9,45.0,0.00,-,-,09,2019,
2846,66.0,44.1,0.00,-,-,09,2019,
2847,66.9,41.0,0.08,-,-,09,2019,
2848,57.0,41.0,0.00,-,-,09,2019,
2849,61.0,39.0,0.00,-,-,09,2019,
2850,63.0,39.0,0.09,-,-,09,2019,
2851,66.9,50.0,0.01,-,-,09,2019,
2852,64.9,46.0,0.07,-,-,09,2019,
2853,64.9,44.1,0.00,-,-,09,2019,
2854,63.0,44.1,0.00,-,-,09,2019,
2855,66.0,45.0,0.00,-,-,09,2019,
2856,53.1,45.0,0.00,-,-,09,2019,
2857,66.0,46.0,0.98,-,-,09,2019,
2858,57.0,46.9,0.82,-,-,09,2019,
2859,57.9,37.9,0.02,-,-,09,2019,
2860,59.0,37.9,0.00,-,-,09,2019,
2861,59.0,37.9,0.00,-,-,09,2019,
2862,68.0,48.0,0.00,-,-,09,2019,
2863,68.0,48.9,0.00,-,-,09,2019,
2864,69.1,48.9,0.00,-,-,09,2019,
2865,68.0,48.0,0.00,-,-,09,2019,
2866,69.1,48.9,0.00,-,-,09,2019,
2867,61.0,39.0,0.00,-,-,09,2019,
2868,10,2019,,,,,,
2869,66.9,45.0,0.00,-,-,10,2019,
2870,66.0,44.1,0.00,-,-,10,2019,
2871,66.9,41.0,0.08,-,-,10,2019,
2872,57.0,41.0,0.00,-,-,10,2019,
2873,61.0,39.0,0.00,-,-,10,2019,
2874,63.0,39.0,0.09,-,-,10,2019,
2875,66.9,50.0,0.01,-,-,10,2019,
2876,64.9,46.0,0.07,-,-,10,2019,
2877,64.9,44.1,0.00,-,-,10,2019,
2878,63.0,44.1,0.00,-,-,10,2019,
2879,66.0,45.0,0.00,-,-,10,2019,
2880,53.1,45.0,0.00,-,-,10,2019,
2881,66.0,46.0,0.98,-,-,10,2019,
2882,57.0,46.9,0.82,-,-,10,2019,
2883,57.9,37.9,0.02,-,-,10,2019,
2884,59.0,37.9,0.00,-,-,10,2019,
2885,59.0,37.9,0.00,-,-,10,2019,
2886,68.0,48.0,0.00,-,-,10,2019,
2887,68.0,48.9,0.00,-,-,10,2019,
2888,69.1,48.9,0.00,-,-,10,2019,
2889,68.0,48.0,0.00,-,-,10,2019,
2890,69.1,48.9,0.00,-,-,10,2019,
2891,61.0,39.0,0.00,-,-,10,2019,
2892,11,2019,,,,,,
2893,66.9,45.0,0.00,-,-,11,2019,
2894,66.0,44.1,0.00,-,-,11,2019,
2895,66.9,41.0,0.08,-,-,11,2019,
2896,57.0,41.0,0.00,-,-,11,2019,
2897,61.0,39.0,0.00,-,-,11,2019,
2898,63.0,39.0,0.09,-,-,11,2019,
2899,66.9,50.0,0.01,-,-,11,2019,
2900,64.9,46.0,0.07,-,-,11,2019,
2901,64.9,44.1,0.00,-,-,11,2019,
2902,63.0,44.1,0.00,-,-,11,2019,
2903,66.0,45.0,0.00,-,-,11,2019,
2904,53.1,45.0,0.00,-,-,11,2019,
2905,66.0,46.0,0.98,-,-,11,2019,
2906,57.0,46.9,0.82,-,-,11,2019,
2907,57.9,37.9,0.02,-,-,11,2019,
2908,59.0,37.9,0.00,-,-,11,2019,
2909,59.0,37.9,0.00,-,-,11,2019,
2910,68.0,48.0,0.00,-,-,11,2019,
2911,68.0,48.9,0.00,-,-,11,2019,
2912,69.1,48.9,0.00,-,-,11,2019,
2913,68.0,48.0,0.00,-,-,11,2019,
2914,69.1,48.9,0.00,-,-,11,2019,
2915,61.0,39.0,0.00,-,-,11,2019,
2916,12,2019,,,,,,
2917,66.9,45.0,0.00,-,-,12,2019,
2918,66.0,44.1,0.00,-,-,12,2019,
2919,66.9,41.0,0.08,-,-,12,2019,
2920,57.0,41.0,0.00,-,-,12,2019,
2921,61.0,39.0,0.00,-,-,12,2019,
2922,63.0,39.0,0.09,-,-,12,2019,
2923,66.9,50.0,0.01,-,-,12,2019,
2924,64.9,46.0,0.07,-,-,12,2019,
2925,64.9,44.1,0.00,-,-,12,2019,
2926,63.0,44.1,0.00,-,-,12,2019,
2927,66.0,45.0,0.00,-,-,12,2019,
2928,53.1,45.0,0.00,-,-,12,2019,
2929,66.0,46.0,0.98,-,-,12,2019,
2930,57.0,46.9,0.82,-,-,12,2019,
2931,57.9,37.9,0.02,-,-,12,2019,
2932,59.0,37.9,0.00,-,-,12,2019,
2933,59.0,37.9,0.00,-,-,12,2019,
2934,68.0,48.0,0.00,-,-,12,2019,
2935,68.0,48.9,0.00,-,-,12,2019,
2936,69.1,48.9,0.00,-,-,12,2019,
2937,68.0,48.0,0.00,-,-,12,2019,
2938,69.1,48.9,0.00,-,-,12,2019,
2939,61.0,39.0,0.00,-,-,12,2019,
