,Label,ar,ma,AIC,r^2,RMSE,MAPE,MAE,SMAPE
209,2.0,0.0,9.0,1822.2901599852014,-0.2099340342253022,0.381576937170916,0.11467701455039679,0.294977754158044,5.596254959845832
210,2.0,1.0,0.0,2025.830685861618,-1.105265344184454,0.5033321734857216,0.149568812679598,0.3947772667465591,7.455761059225097
211,2.0,1.0,1.0,1765.6827734739863,-3.6258036744940254,0.7460962712058127,0.21706742269329224,0.5771640187382188,11.02507103838659
212,2.0,1.0,2.0,1774.7350823976099,-0.8803460239870058,0.47568576929471473,0.13979652727051345,0.3615071887696942,6.865897282905423
213,2.0,1.0,3.0,1797.1175585755636,-0.36556872204330393,0.4053760172838476,0.12223505668101566,0.31494290398171765,5.9836960760377504
214,2.0,1.0,4.0,1807.767331769314,-0.2725397125364346,0.3913244137687709,0.11631972732884456,0.29873276128617554,5.666206405173498
215,2.0,1.0,5.0,1822.1641093508968,-0.20374320279000657,0.3805994838820589,0.11382089811471158,0.2929158970166631,5.557758250289921
216,2.0,1.0,6.0,1821.2242148198,-0.20473780460196878,0.38075668799910645,0.11390555157356719,0.29319155221236953,5.563300391166752
217,2.0,1.0,7.0,1821.5254984037133,-0.20356507765614262,0.38057132304093116,0.1139434610117453,0.2932859346675745,5.565488331386484
218,2.0,1.0,8.0,1823.3732744077156,-0.20685154956894114,0.38109056555257476,0.1142864797729378,0.2941127395127759,5.580711124966306
219,2.0,1.0,9.0,1822.8138484921978,-0.20323558354071003,0.3805192259016861,0.11374977219741965,0.2927527466309859,5.555344590457587
220,2.0,2.0,0.0,1949.0511639367076,-0.7502630182651941,0.4589368488933934,0.13868692565762347,0.359507381591641,6.8235902865386455
221,2.0,2.0,1.0,1779.0350171397477,-3.0480123480373544,0.6979465830696575,0.20307378382221897,0.5302575843370976,10.290452245326653
222,2.0,2.0,2.0,1774.642677687366,-1.222210881268217,0.5171230616609254,0.15327522815458872,0.39629145285578277,7.538278728963749
223,2.0,2.0,3.0,1807.7963042888423,-0.595101264569347,0.43812234224932645,0.13192861257948818,0.3402226611183649,6.475521014808312
224,2.0,2.0,4.0,1817.9972747009583,-0.26033018897511906,0.3894425862704184,0.11566157497290346,0.29675801521476314,5.628025340314035
225,2.0,2.0,5.0,1804.8004965289865,-0.36805011433283363,0.40574415707977873,0.12283260944818533,0.3173660732980639,6.027912576617216
226,2.0,2.0,6.0,1820.4746118648313,-0.20415611522242827,0.3806647556043442,0.11360673756969376,0.29234170071551263,5.547912367092847
227,2.0,2.0,7.0,1821.742942004164,-0.2025702959869924,0.38041401387530865,0.11372419562727562,0.29272074587767655,5.555408415374088
228,2.0,2.0,8.0,1823.6258445230724,-0.20379938786873408,0.3806083660765317,0.11392812175095854,0.2931622270472315,5.563136522672754
229,2.0,2.0,9.0,1820.7681218546745,-0.2096118632188635,0.38152613224813264,0.11391776717607453,0.2930774614965651,5.5619171359304325
230,2.0,3.0,0.0,1925.9666435348786,-0.6773132609778274,0.44927097432814084,0.13349731774113818,0.3433013380982997,6.490881270830954
231,2.0,3.0,1.0,1886.404346611232,-0.3152169639117104,0.3978322372129535,0.11933354728268104,0.3077515284732495,5.830070706705986
232,2.0,3.0,2.0,1787.755770492608,-0.5518150907725039,0.4321368049113193,0.1287211523711151,0.3317157135650467,6.320169078142548
233,2.0,3.0,3.0,1797.7754546287929,-0.5759369065020359,0.43548247676443735,0.12855451160021514,0.33371730257980764,6.351311669378048
234,2.0,3.0,4.0,1818.9884259894175,-0.25518632088487103,0.38864704495838864,0.11482490365932808,0.29487007104352475,5.596464672822863
235,2.0,3.0,5.0,1826.5427136027108,-0.20628789594917785,0.38100156199479407,0.11394095290666575,0.2935083789255888,5.570563605087113
236,2.0,3.0,6.0,1801.917227983278,-0.35653180685124797,0.4040324636798178,0.12070094430816627,0.31123151718977177,5.919683535265787
237,2.0,3.0,7.0,1818.033318309458,-0.5751206837742877,0.43536968775301077,0.12864129003837876,0.32912962161308074,6.228415671163394
238,2.0,3.0,8.0,1821.9306870967966,-0.20865833446576265,0.3813757253816842,0.114280037916068,0.2939595850784732,5.577488845983369
239,2.0,3.0,9.0,1817.2082933785737,-0.20666666699965397,0.38106137401633233,0.11392123468117463,0.29320115970628974,5.563936337629946
240,2.0,4.0,0.0,1916.8679347334726,-0.42822447013118503,0.4145715601835418,0.12328564083097016,0.31581718141959675,5.9841038988404325
241,2.0,4.0,1.0,1836.6997936743173,-0.2991660140290162,0.39539720643638676,0.11941389360564302,0.3072107524785165,5.82337070109938
