,Label,ar,d,ma,AIC
1071,3.0,5.0,2.0,1.0,32095.32466102577
1072,3.0,5.0,2.0,2.0,31769.36368304652
1073,3.0,5.0,2.0,3.0,32506.821760152445
1074,3.0,5.0,2.0,4.0,31550.079159730867
1075,3.0,5.0,2.0,5.0,32093.72721795349
1076,3.0,5.0,2.0,6.0,32134.276775737566
1077,3.0,5.0,2.0,7.0,31271.706167012315
1078,3.0,5.0,2.0,8.0,31266.47818991558
1079,3.0,5.0,2.0,9.0,31539.43135753032
1080,3.0,6.0,0.0,0.0,32097.920893796585
1081,3.0,6.0,0.0,1.0,31775.78278783919
1082,3.0,6.0,0.0,2.0,31416.657086892534
1083,3.0,6.0,0.0,3.0,
1084,3.0,6.0,0.0,4.0,31438.445888700895
1085,3.0,6.0,0.0,5.0,31116.193124742244
1086,3.0,6.0,0.0,6.0,31033.782663169117
1087,3.0,6.0,0.0,7.0,31019.490078193674
1088,3.0,6.0,0.0,8.0,31022.144465036698
1089,3.0,6.0,0.0,9.0,31019.27096453939
1090,3.0,6.0,1.0,0.0,31483.008131898692
1091,3.0,6.0,1.0,1.0,31481.601611250146
1092,3.0,6.0,1.0,2.0,31398.041590278335
1093,3.0,6.0,1.0,3.0,31386.780162415864
1094,3.0,6.0,1.0,4.0,31336.892158876093
1095,3.0,6.0,1.0,5.0,31324.342566435487
1096,3.0,6.0,1.0,6.0,31010.348760515582
1097,3.0,6.0,1.0,7.0,30867.536586945596
1098,3.0,6.0,1.0,8.0,30877.3216133818
1099,3.0,6.0,1.0,9.0,30868.874001013224
1100,3.0,6.0,2.0,0.0,32708.064226670074
1101,3.0,6.0,2.0,1.0,31486.81936695884
1102,3.0,6.0,2.0,2.0,31485.379305641865
1103,3.0,6.0,2.0,3.0,31474.094251018647
1104,3.0,6.0,2.0,4.0,31415.151336349627
1105,3.0,6.0,2.0,5.0,31383.132406196368
1106,3.0,6.0,2.0,6.0,31438.86995431254
1107,3.0,6.0,2.0,7.0,31116.65803350984
1108,3.0,6.0,2.0,8.0,30945.7771433754
1109,3.0,6.0,2.0,9.0,30909.169135954566
1110,3.0,7.0,0.0,0.0,31493.440180293688
1111,3.0,7.0,0.0,1.0,31491.856250700097
1112,3.0,7.0,0.0,2.0,31480.27175914112
1113,3.0,7.0,0.0,3.0,31388.01389564192
1114,3.0,7.0,0.0,4.0,31347.983562775164
1115,3.0,7.0,0.0,5.0,31313.27089139078
1116,3.0,7.0,0.0,6.0,31043.71238944958
1117,3.0,7.0,0.0,7.0,30868.387798052103
1118,3.0,7.0,0.0,8.0,30885.400865372067
1119,3.0,7.0,0.0,9.0,30870.705577575573
1120,3.0,7.0,1.0,0.0,31480.497904057294
1121,3.0,7.0,1.0,1.0,31471.969394226056
1122,3.0,7.0,1.0,2.0,31418.865554938067
1123,3.0,7.0,1.0,3.0,31373.809652896234
1124,3.0,7.0,1.0,4.0,31311.71750728038
1125,3.0,7.0,1.0,5.0,31144.04962975254
1126,3.0,7.0,1.0,6.0,31038.2075545934
1127,3.0,7.0,1.0,7.0,30976.944794358827
1128,3.0,7.0,1.0,8.0,30763.42777675608
1129,3.0,7.0,1.0,9.0,30878.423157885514
1130,3.0,7.0,2.0,0.0,32233.70632619308
1131,3.0,7.0,2.0,1.0,31484.756394932105
1132,3.0,7.0,2.0,2.0,31485.272508368096
1133,3.0,7.0,2.0,3.0,31481.61043359255
1134,3.0,7.0,2.0,4.0,31473.717663050673
1135,3.0,7.0,2.0,5.0,31275.268490128074
1136,3.0,7.0,2.0,6.0,31338.38632942853
1137,3.0,7.0,2.0,7.0,31339.904446939046
1138,3.0,7.0,2.0,8.0,30994.09550991746
1139,3.0,7.0,2.0,9.0,30923.110127192318
1140,3.0,8.0,0.0,0.0,31490.656630976613
1141,3.0,8.0,0.0,1.0,31481.463617044992
1142,3.0,8.0,0.0,2.0,31464.689118181217
1143,3.0,8.0,0.0,3.0,31381.228013158394
1144,3.0,8.0,0.0,4.0,31293.653019386067
1145,3.0,8.0,0.0,5.0,31314.044650832955
1146,3.0,8.0,0.0,6.0,30995.011029834488
1147,3.0,8.0,0.0,7.0,30870.56277445769
1148,3.0,8.0,0.0,8.0,30905.132785909074
1149,3.0,8.0,0.0,9.0,30906.654174349977
1150,3.0,8.0,1.0,0.0,31466.73095534261
1151,3.0,8.0,1.0,1.0,31463.748411993307
1152,3.0,8.0,1.0,2.0,31429.49118489324
1153,3.0,8.0,1.0,3.0,31294.486333670626
1154,3.0,8.0,1.0,4.0,31401.071138552994
1155,3.0,8.0,1.0,5.0,31146.579859636506
1156,3.0,8.0,1.0,6.0,31019.20053984761
1157,3.0,8.0,1.0,7.0,30923.905277401675
1158,3.0,8.0,1.0,8.0,30772.33661675097
1159,3.0,8.0,1.0,9.0,30801.100456550877
1160,3.0,8.0,2.0,0.0,32020.62247015217
1161,3.0,8.0,2.0,1.0,31470.442753145868
1162,3.0,8.0,2.0,2.0,31481.330435024458
1163,3.0,8.0,2.0,3.0,31401.344133546743
1164,3.0,8.0,2.0,4.0,31402.479670233446
1165,3.0,8.0,2.0,5.0,31282.61934496522
1166,3.0,8.0,2.0,6.0,31261.84833096365
1167,3.0,8.0,2.0,7.0,31127.181944249605
1168,3.0,8.0,2.0,8.0,30941.077950253515
1169,3.0,8.0,2.0,9.0,30902.98758668406
1170,3.0,9.0,0.0,0.0,31476.318577111975
1171,3.0,9.0,0.0,1.0,31472.956593752726
1172,3.0,9.0,0.0,2.0,31344.826804434862
1173,3.0,9.0,0.0,3.0,31237.893191648087
1174,3.0,9.0,0.0,4.0,31281.896915846915
1175,3.0,9.0,0.0,5.0,31145.305575507307
1176,3.0,9.0,0.0,6.0,31114.088332121457
1177,3.0,9.0,0.0,7.0,30880.459505583258
1178,3.0,9.0,0.0,8.0,30898.1346719769
1179,3.0,9.0,0.0,9.0,30819.604212627095
1180,3.0,9.0,1.0,0.0,31461.718650145453
1181,3.0,9.0,1.0,1.0,31463.15893569949
1182,3.0,9.0,1.0,2.0,31374.279853757733
1183,3.0,9.0,1.0,3.0,31208.49352616314
1184,3.0,9.0,1.0,4.0,31315.652933124988
1185,3.0,9.0,1.0,5.0,31115.12402193744
1186,3.0,9.0,1.0,6.0,31031.00378827536
1187,3.0,9.0,1.0,7.0,30801.96688702066
1188,3.0,9.0,1.0,8.0,30801.056485583435
1189,3.0,9.0,1.0,9.0,30811.577246944697
1190,3.0,9.0,2.0,0.0,31915.395852289264
1191,3.0,9.0,2.0,1.0,31465.25941506023
1192,3.0,9.0,2.0,2.0,31470.965430838252
1193,3.0,9.0,2.0,3.0,31486.120146771646
1194,3.0,9.0,2.0,4.0,31410.38167836323
1195,3.0,9.0,2.0,5.0,31231.224809998726
1196,3.0,9.0,2.0,6.0,31155.10328615678
1197,3.0,9.0,2.0,7.0,31043.164079871032
1198,3.0,9.0,2.0,8.0,30979.327762582914
1199,3.0,9.0,2.0,9.0,30912.49083882907
1200,4.0,0.0,0.0,0.0,39930.32336391603
1201,4.0,0.0,0.0,1.0,37025.67377921953
1202,4.0,0.0,0.0,2.0,35480.69622072191
1203,4.0,0.0,0.0,3.0,34843.083941026256
1204,4.0,0.0,0.0,4.0,34022.338263523314
1205,4.0,0.0,0.0,5.0,33553.628918645976
1206,4.0,0.0,0.0,6.0,33529.23740930956
1207,4.0,0.0,0.0,7.0,33496.317643744485
1208,4.0,0.0,0.0,8.0,32953.331106745296
1209,4.0,0.0,0.0,9.0,32717.261947273077
1210,4.0,0.0,1.0,0.0,32692.583529580497
1211,4.0,0.0,1.0,1.0,31734.57628132082
1212,4.0,0.0,1.0,2.0,31497.719680887934
1213,4.0,0.0,1.0,3.0,31498.985610181524
1214,4.0,0.0,1.0,4.0,31446.72500242213
1215,4.0,0.0,1.0,5.0,31426.32380350772
1216,4.0,0.0,1.0,6.0,31397.786864606922
1217,4.0,0.0,1.0,7.0,31327.571643933145
1218,4.0,0.0,1.0,8.0,31057.953170939752
1219,4.0,0.0,1.0,9.0,30996.306428950473
1220,4.0,0.0,2.0,0.0,35570.64385133809
1221,4.0,0.0,2.0,1.0,32693.28383368033
1222,4.0,0.0,2.0,2.0,31739.521512655905
1223,4.0,0.0,2.0,3.0,31502.47465130676
1224,4.0,0.0,2.0,4.0,31503.63133645382
1225,4.0,0.0,2.0,5.0,31451.50366474773
1226,4.0,0.0,2.0,6.0,31431.35778213824
1227,4.0,0.0,2.0,7.0,31402.173862857297
1228,4.0,0.0,2.0,8.0,31331.710602137726
1229,4.0,0.0,2.0,9.0,31062.858137456682
1230,4.0,1.0,0.0,0.0,32632.36412655912
1231,4.0,1.0,0.0,1.0,31748.000240444955
1232,4.0,1.0,0.0,2.0,31511.480457516478
1233,4.0,1.0,0.0,3.0,31512.767997869938
1234,4.0,1.0,0.0,4.0,31459.997071722988
1235,4.0,1.0,0.0,5.0,31439.276753878934
1236,4.0,1.0,0.0,6.0,31410.447732919794
1237,4.0,1.0,0.0,7.0,31339.07073934365
1238,4.0,1.0,0.0,8.0,31071.68827973948
1239,4.0,1.0,0.0,9.0,31010.186067012546
1240,4.0,1.0,1.0,0.0,32445.976094180784
1241,4.0,1.0,1.0,1.0,31526.399171863522
1242,4.0,1.0,1.0,2.0,31499.35213007616
1243,4.0,1.0,1.0,3.0,31474.6388209265
1244,4.0,1.0,1.0,4.0,31429.189126767782
1245,4.0,1.0,1.0,5.0,31424.979140432297
1246,4.0,1.0,1.0,6.0,31393.212459026057
1247,4.0,1.0,1.0,7.0,31282.11981837495
1248,4.0,1.0,1.0,8.0,31021.253021278455
1249,4.0,1.0,1.0,9.0,30997.33498412482
1250,4.0,1.0,2.0,0.0,34450.41293847678
1251,4.0,1.0,2.0,1.0,32446.9560903416
1252,4.0,1.0,2.0,2.0,31530.82657884564
1253,4.0,1.0,2.0,3.0,31504.051168150007
1254,4.0,1.0,2.0,4.0,31505.363457764197
1255,4.0,1.0,2.0,5.0,31507.268794954816
1256,4.0,1.0,2.0,6.0,31455.109530825506
1257,4.0,1.0,2.0,7.0,31433.940056816158
1258,4.0,1.0,2.0,8.0,31406.295012763425
1259,4.0,1.0,2.0,9.0,31333.85746546893
1260,4.0,2.0,0.0,0.0,32417.406208424913
1261,4.0,2.0,0.0,1.0,31540.222723873874
1262,4.0,2.0,0.0,2.0,31513.12437596017
1263,4.0,2.0,0.0,3.0,31515.107377232278
1264,4.0,2.0,0.0,4.0,31515.178283686284
1265,4.0,2.0,0.0,5.0,31429.20477705464
1266,4.0,2.0,0.0,6.0,31405.744262158103
1267,4.0,2.0,0.0,7.0,31294.08873565322
1268,4.0,2.0,0.0,8.0,31035.637471885013
1269,4.0,2.0,0.0,9.0,31021.04822167075
1270,4.0,2.0,1.0,0.0,32266.225828281917
1271,4.0,2.0,1.0,1.0,31473.833458072622
1272,4.0,2.0,1.0,2.0,31367.868599178328
1273,4.0,2.0,1.0,3.0,30684.938282892817
1274,4.0,2.0,1.0,4.0,30690.220575542135
1275,4.0,2.0,1.0,5.0,30663.331004755004
1276,4.0,2.0,1.0,6.0,30655.369558304392
1277,4.0,2.0,1.0,7.0,30954.17588365572
1278,4.0,2.0,1.0,8.0,30566.267517182405
1279,4.0,2.0,1.0,9.0,30567.31632130962
1280,4.0,2.0,2.0,0.0,33903.11895056101
1281,4.0,2.0,2.0,1.0,32267.682503319236
1282,4.0,2.0,2.0,2.0,31478.91468898993
1283,4.0,2.0,2.0,3.0,31535.44925551951
1284,4.0,2.0,2.0,4.0,31716.198917161237
1285,4.0,2.0,2.0,5.0,31384.562245006295
1286,4.0,2.0,2.0,6.0,31500.453094297383
1287,4.0,2.0,2.0,7.0,31381.310941151343
1288,4.0,2.0,2.0,8.0,31342.08365787417
1289,4.0,2.0,2.0,9.0,31265.12878298434
1290,4.0,3.0,0.0,0.0,32253.836150522202
1291,4.0,3.0,0.0,1.0,31487.50679221077
1292,4.0,3.0,0.0,2.0,31384.97291370187
1293,4.0,3.0,0.0,3.0,31485.342436595864
1294,4.0,3.0,0.0,4.0,30645.9541574662
1295,4.0,3.0,0.0,5.0,30671.41975026983
1296,4.0,3.0,0.0,6.0,30620.879017274794
1297,4.0,3.0,0.0,7.0,30983.350248268925
1298,4.0,3.0,0.0,8.0,30620.037393703475
1299,4.0,3.0,0.0,9.0,31020.700778679013
1300,4.0,3.0,1.0,0.0,32121.676774734966
1301,4.0,3.0,1.0,1.0,31410.10320954869
1302,4.0,3.0,1.0,2.0,31258.97569681892
1303,4.0,3.0,1.0,3.0,30612.39317451279
1304,4.0,3.0,1.0,4.0,30689.968063166343
1305,4.0,3.0,1.0,5.0,30713.516542869656
1306,4.0,3.0,1.0,6.0,30666.986455062524
1307,4.0,3.0,1.0,7.0,30657.085624561572
1308,4.0,3.0,1.0,8.0,30635.13078500079
1309,4.0,3.0,1.0,9.0,30639.736232891788
1310,4.0,3.0,2.0,0.0,33610.64873439714
1311,4.0,3.0,2.0,1.0,32123.593834533625
1312,4.0,3.0,2.0,2.0,32271.601657103318
1313,4.0,3.0,2.0,3.0,31963.767921417686
1314,4.0,3.0,2.0,4.0,32224.554515643376
1315,4.0,3.0,2.0,5.0,31454.198785106255
1316,4.0,3.0,2.0,6.0,31269.22518355052
1317,4.0,3.0,2.0,7.0,31198.506738560507
1318,4.0,3.0,2.0,8.0,31167.997828511427
1319,4.0,3.0,2.0,9.0,31045.77276292834
1320,4.0,4.0,0.0,0.0,32118.57579965193
1321,4.0,4.0,0.0,1.0,31423.53540534108
1322,4.0,4.0,0.0,2.0,31969.654504152502
1323,4.0,4.0,0.0,3.0,31367.39949251039
1324,4.0,4.0,0.0,4.0,30660.181363508007
1325,4.0,4.0,0.0,5.0,30721.622968183357
1326,4.0,4.0,0.0,6.0,30701.79719101515
1327,4.0,4.0,0.0,7.0,30675.858627691174
1328,4.0,4.0,0.0,8.0,30649.105973726477
1329,4.0,4.0,0.0,9.0,30657.55595407948
1330,4.0,4.0,1.0,0.0,31926.06994989606
1331,4.0,4.0,1.0,1.0,31295.665803238066
1332,4.0,4.0,1.0,2.0,30955.46172826767
1333,4.0,4.0,1.0,3.0,30641.17977150674
1334,4.0,4.0,1.0,4.0,30601.140999467825
1335,4.0,4.0,1.0,5.0,30673.121748950558
1336,4.0,4.0,1.0,6.0,30364.074619697752
1337,4.0,4.0,1.0,7.0,30657.469338022587
1338,4.0,4.0,1.0,8.0,30607.727061974118
1339,4.0,4.0,1.0,9.0,30612.245252175522
1340,4.0,4.0,2.0,0.0,33475.181127435215
1341,4.0,4.0,2.0,1.0,31928.486218238966
1342,4.0,4.0,2.0,2.0,31300.470753846508
1343,4.0,4.0,2.0,3.0,32135.82978715436
1344,4.0,4.0,2.0,4.0,31968.14781087316
1345,4.0,4.0,2.0,5.0,31284.287552295507
1346,4.0,4.0,2.0,6.0,31370.266624330892
1347,4.0,4.0,2.0,7.0,31247.396492560605
1348,4.0,4.0,2.0,8.0,31168.7239205919
1349,4.0,4.0,2.0,9.0,31167.4767026303
1350,4.0,5.0,0.0,0.0,31929.817551081993
1351,4.0,5.0,0.0,1.0,31308.584576831676
1352,4.0,5.0,0.0,2.0,31404.23249723311
1353,4.0,5.0,0.0,3.0,31457.31071622128
1354,4.0,5.0,0.0,4.0,30699.713109707624
1355,4.0,5.0,0.0,5.0,30682.397983429906
1356,4.0,5.0,0.0,6.0,30402.84092709243
1357,4.0,5.0,0.0,7.0,30668.808220889558
1358,4.0,5.0,0.0,8.0,30629.206657309333
1359,4.0,5.0,0.0,9.0,30631.52594074096
1360,4.0,5.0,1.0,0.0,31469.601110741605
1361,4.0,5.0,1.0,1.0,31069.06188890281
1362,4.0,5.0,1.0,2.0,30708.409556663762
1363,4.0,5.0,1.0,3.0,30601.635149336886
1364,4.0,5.0,1.0,4.0,30705.605506978885
1365,4.0,5.0,1.0,5.0,30355.23429107798
1366,4.0,5.0,1.0,6.0,30250.628376167675
1367,4.0,5.0,1.0,7.0,30273.53504233852
1368,4.0,5.0,1.0,8.0,30223.4424668898
1369,4.0,5.0,1.0,9.0,30234.24717693346
1370,4.0,5.0,2.0,0.0,33292.33882733254
1371,4.0,5.0,2.0,1.0,31472.782707824917
1372,4.0,5.0,2.0,2.0,31073.379536302516
1373,4.0,5.0,2.0,3.0,31997.481317068028
1374,4.0,5.0,2.0,4.0,31060.353197702516
1375,4.0,5.0,2.0,5.0,30675.428263422604
1376,4.0,5.0,2.0,6.0,31392.316293493943
1377,4.0,5.0,2.0,7.0,30568.890134301764
1378,4.0,5.0,2.0,8.0,30554.391835017144
1379,4.0,5.0,2.0,9.0,30739.438923382106
1380,4.0,6.0,0.0,0.0,31478.97689423807
1381,4.0,6.0,0.0,1.0,31081.504883137262
1382,4.0,6.0,0.0,2.0,30718.8037450949
1383,4.0,6.0,0.0,3.0,30956.84014967235
1384,4.0,6.0,0.0,4.0,30607.772202389016
1385,4.0,6.0,0.0,5.0,30349.169328608416
1386,4.0,6.0,0.0,6.0,30260.18674740799
1387,4.0,6.0,0.0,7.0,30272.00251835811
1388,4.0,6.0,0.0,8.0,30258.20667657492
1389,4.0,6.0,0.0,9.0,30241.01674727924
1390,4.0,6.0,1.0,0.0,30737.305108760473
1391,4.0,6.0,1.0,1.0,30739.251009873013
1392,4.0,6.0,1.0,2.0,30697.57006375904
1393,4.0,6.0,1.0,3.0,30666.181818138553
1394,4.0,6.0,1.0,4.0,30538.57213231711
1395,4.0,6.0,1.0,5.0,30583.143480696373
1396,4.0,6.0,1.0,6.0,30187.01033316552
1397,4.0,6.0,1.0,7.0,30413.7241037401
1398,4.0,6.0,1.0,8.0,30312.638463578394
1399,4.0,6.0,1.0,9.0,30093.736594360438
1400,4.0,6.0,2.0,0.0,32119.35098226556
1401,4.0,6.0,2.0,1.0,30742.083962400367
1402,4.0,6.0,2.0,2.0,30743.406482885384
1403,4.0,6.0,2.0,3.0,30721.870502036585
1404,4.0,6.0,2.0,4.0,30673.49539078536
1405,4.0,6.0,2.0,5.0,30624.529790080094
1406,4.0,6.0,2.0,6.0,30610.417709196616
1407,4.0,6.0,2.0,7.0,30407.38171065937
1408,4.0,6.0,2.0,8.0,30177.537311168075
1409,4.0,6.0,2.0,9.0,30147.335735103967
1410,4.0,7.0,0.0,0.0,30749.559935875186
1411,4.0,7.0,0.0,1.0,30751.523595281455
1412,4.0,7.0,0.0,2.0,30729.881310285844
1413,4.0,7.0,0.0,3.0,30677.229009595143
1414,4.0,7.0,0.0,4.0,30651.43530195169
1415,4.0,7.0,0.0,5.0,30572.3496361269
1416,4.0,7.0,0.0,6.0,30205.454884863
1417,4.0,7.0,0.0,7.0,30146.975797353585
1418,4.0,7.0,0.0,8.0,30203.59695494016
1419,4.0,7.0,0.0,9.0,30101.453970136317
1420,4.0,7.0,1.0,0.0,30739.238747961772
1421,4.0,7.0,1.0,1.0,30735.42451597085
1422,4.0,7.0,1.0,2.0,30725.75701451882
1423,4.0,7.0,1.0,3.0,30663.427867643568
1424,4.0,7.0,1.0,4.0,30641.764783090188
1425,4.0,7.0,1.0,5.0,30503.079645517086
1426,4.0,7.0,1.0,6.0,30278.852425515586
1427,4.0,7.0,1.0,7.0,30143.350387352762
1428,4.0,7.0,1.0,8.0,30140.646738809937
1429,4.0,7.0,1.0,9.0,30189.886764521278
1430,4.0,7.0,2.0,0.0,31512.134760485376
1431,4.0,7.0,2.0,1.0,30743.420182566133
1432,4.0,7.0,2.0,2.0,30742.620146876085
1433,4.0,7.0,2.0,3.0,30743.406914207313
1434,4.0,7.0,2.0,4.0,30724.279862413274
1435,4.0,7.0,2.0,5.0,30650.031154193377
1436,4.0,7.0,2.0,6.0,30524.71687043706
1437,4.0,7.0,2.0,7.0,30590.980822660236
1438,4.0,7.0,2.0,8.0,30212.38338317025
1439,4.0,7.0,2.0,9.0,30234.956225997063
1440,4.0,8.0,0.0,0.0,30751.506685002852
1441,4.0,8.0,0.0,1.0,30743.077735453066
1442,4.0,8.0,0.0,2.0,30731.93594339193
1443,4.0,8.0,0.0,3.0,30676.93453952853
1444,4.0,8.0,0.0,4.0,30645.90649535339
1445,4.0,8.0,0.0,5.0,30509.05310934598
1446,4.0,8.0,0.0,6.0,30602.876265432424
1447,4.0,8.0,0.0,7.0,30219.65732478059
1448,4.0,8.0,0.0,8.0,30118.217805259446
1449,4.0,8.0,0.0,9.0,30121.347170488174
1450,4.0,8.0,1.0,0.0,30713.162922886055
1451,4.0,8.0,1.0,1.0,30711.543519771076
1452,4.0,8.0,1.0,2.0,30717.101629591445
1453,4.0,8.0,1.0,3.0,30558.606526524036
1454,4.0,8.0,1.0,4.0,30694.287279463417
1455,4.0,8.0,1.0,5.0,30552.24554076629
1456,4.0,8.0,1.0,6.0,30285.412447720875
1457,4.0,8.0,1.0,7.0,30102.099576940433
1458,4.0,8.0,1.0,8.0,30132.408000517884
1459,4.0,8.0,1.0,9.0,30045.47986640213
1460,4.0,8.0,2.0,0.0,31309.735699316472
1461,4.0,8.0,2.0,1.0,30717.253288706364
1462,4.0,8.0,2.0,2.0,30744.784894475328
1463,4.0,8.0,2.0,3.0,30728.38253934294
1464,4.0,8.0,2.0,4.0,30727.253837302087
1465,4.0,8.0,2.0,5.0,30608.576441236517
1466,4.0,8.0,2.0,6.0,30421.60696762518
1467,4.0,8.0,2.0,7.0,30411.596953044984
1468,4.0,8.0,2.0,8.0,30246.16139442847
1469,4.0,8.0,2.0,9.0,30245.669105718254
1470,4.0,9.0,0.0,0.0,30725.082157993704
1471,4.0,9.0,0.0,1.0,30723.279490651526
1472,4.0,9.0,0.0,2.0,30629.84016555929
1473,4.0,9.0,0.0,3.0,30572.53089693068
1474,4.0,9.0,0.0,4.0,30655.669749845118
1475,4.0,9.0,0.0,5.0,30416.07423842346
1476,4.0,9.0,0.0,6.0,30470.032325143613
1477,4.0,9.0,0.0,7.0,30121.8456689723
1478,4.0,9.0,0.0,8.0,30107.80966061392
1479,4.0,9.0,0.0,9.0,30062.423262514993
1480,4.0,9.0,1.0,0.0,30712.428306155525
1481,4.0,9.0,1.0,1.0,30679.29133990704
1482,4.0,9.0,1.0,2.0,30641.901066209954
1483,4.0,9.0,1.0,3.0,30444.794760234254
1484,4.0,9.0,1.0,4.0,30607.784139767497
1485,4.0,9.0,1.0,5.0,30479.80185139808
1486,4.0,9.0,1.0,6.0,30345.99405811553
1487,4.0,9.0,1.0,7.0,30114.673112064058
1488,4.0,9.0,1.0,8.0,30158.701144429637
1489,4.0,9.0,1.0,9.0,30046.774533239528
1490,4.0,9.0,2.0,0.0,31182.691697179922
1491,4.0,9.0,2.0,1.0,30716.378569833338
1492,4.0,9.0,2.0,2.0,30720.04505884659
1493,4.0,9.0,2.0,3.0,30729.21981084281
1494,4.0,9.0,2.0,4.0,30579.676906515677
1495,4.0,9.0,2.0,5.0,30595.301877552563
1496,4.0,9.0,2.0,6.0,30397.807461774617
1497,4.0,9.0,2.0,7.0,30322.983377040127
1498,4.0,9.0,2.0,8.0,30299.931725980598
1499,4.0,9.0,2.0,9.0,30478.495113703633
1500,5.0,0.0,0.0,0.0,38949.64370035223
1501,5.0,0.0,0.0,1.0,36231.452335690796
1502,5.0,0.0,0.0,2.0,34893.61047880571
1503,5.0,0.0,0.0,3.0,34458.25818157135
1504,5.0,0.0,0.0,4.0,33691.2830984364
1505,5.0,0.0,0.0,5.0,33364.25819948994
1506,5.0,0.0,0.0,6.0,33348.774204684996
1507,5.0,0.0,0.0,7.0,33174.18281617021
1508,5.0,0.0,0.0,8.0,32731.599751165795
1509,5.0,0.0,0.0,9.0,32583.081596805103
1510,5.0,0.0,1.0,0.0,32710.1802264175
1511,5.0,0.0,1.0,1.0,31720.897809123177
1512,5.0,0.0,1.0,2.0,31477.76421413093
1513,5.0,0.0,1.0,3.0,31474.16022045129
1514,5.0,0.0,1.0,4.0,31423.08186230021
1515,5.0,0.0,1.0,5.0,31422.282885881148
1516,5.0,0.0,1.0,6.0,31399.565436589925
1517,5.0,0.0,1.0,7.0,31364.412884041853
1518,5.0,0.0,1.0,8.0,31200.066849389244
1519,5.0,0.0,1.0,9.0,31150.834639503548
1520,5.0,0.0,2.0,0.0,35552.27957827425
1521,5.0,0.0,2.0,1.0,32710.697608924893
1522,5.0,0.0,2.0,2.0,31725.586263509515
1523,5.0,0.0,2.0,3.0,31482.577158039283
1524,5.0,0.0,2.0,4.0,31479.029885252523
1525,5.0,0.0,2.0,5.0,31427.67540431758
1526,5.0,0.0,2.0,6.0,31426.88053743876
1527,5.0,0.0,2.0,7.0,31405.182710688663
1528,5.0,0.0,2.0,8.0,31368.983549673845
1529,5.0,0.0,2.0,9.0,31204.891266358325
1530,5.0,1.0,0.0,0.0,32620.87119534191
1531,5.0,1.0,0.0,1.0,31734.04644624878
1532,5.0,1.0,0.0,2.0,31491.41887940806
1533,5.0,1.0,0.0,3.0,31487.716934773
1534,5.0,1.0,0.0,4.0,31435.89962977879
1535,5.0,1.0,0.0,5.0,31434.927331007526
1536,5.0,1.0,0.0,6.0,31411.660556575003
1537,5.0,1.0,0.0,7.0,31374.74775690169
1538,5.0,1.0,0.0,8.0,31213.428247839256
1539,5.0,1.0,0.0,9.0,31164.41170756172
1540,5.0,1.0,1.0,0.0,32488.46600768986
1541,5.0,1.0,1.0,1.0,31533.483843169044
1542,5.0,1.0,1.0,2.0,31476.60084494401
1543,5.0,1.0,1.0,3.0,31441.823419672477
1544,5.0,1.0,1.0,4.0,31420.396499418865
1545,5.0,1.0,1.0,5.0,31422.378018987263
1546,5.0,1.0,1.0,6.0,31397.620366601575
1547,5.0,1.0,1.0,7.0,31330.120046955555
1548,5.0,1.0,1.0,8.0,31175.309975286676
1549,5.0,1.0,1.0,9.0,31148.559263521372
1550,5.0,1.0,2.0,0.0,34600.539985037016
1551,5.0,1.0,2.0,1.0,32489.39967584378
1552,5.0,1.0,2.0,2.0,32705.443419188312
1553,5.0,1.0,2.0,3.0,31481.58206466541
1554,5.0,1.0,2.0,4.0,31485.268612418095
1555,5.0,1.0,2.0,5.0,31481.516177737725
1556,5.0,1.0,2.0,6.0,31431.291302774618
1557,5.0,1.0,2.0,7.0,31430.317210872734
1558,5.0,1.0,2.0,8.0,31407.769557322295
1559,5.0,1.0,2.0,9.0,31371.618475844996
1560,5.0,2.0,0.0,0.0,32441.009322455673
1561,5.0,2.0,0.0,1.0,31547.194392045953
1562,5.0,2.0,0.0,2.0,31490.266627623707
1563,5.0,2.0,0.0,3.0,31490.58565727762
1564,5.0,2.0,0.0,4.0,31432.93078499427
1565,5.0,2.0,0.0,5.0,31433.432179542695
1566,5.0,2.0,0.0,6.0,31435.20317461295
1567,5.0,2.0,0.0,7.0,31341.132222706816
1568,5.0,2.0,0.0,8.0,31188.899807927286
1569,5.0,2.0,0.0,9.0,31174.94694556723
1570,5.0,2.0,1.0,0.0,32170.224170102232
1571,5.0,2.0,1.0,1.0,31446.73543493099
1572,5.0,2.0,1.0,2.0,31395.599544128032
1573,5.0,2.0,1.0,3.0,31416.85468783529
1574,5.0,2.0,1.0,4.0,31435.30963681017
1575,5.0,2.0,1.0,5.0,30824.600929778157
1576,5.0,2.0,1.0,6.0,30854.321838733555
1577,5.0,2.0,1.0,7.0,31032.815788613952
1578,5.0,2.0,1.0,8.0,30802.38304900984
1579,5.0,2.0,1.0,9.0,31144.18492987429
1580,5.0,2.0,2.0,0.0,33898.37417822531
1581,5.0,2.0,2.0,1.0,32171.80296027516
1582,5.0,2.0,2.0,2.0,31451.54346215896
1583,5.0,2.0,2.0,3.0,32171.12631511839
1584,5.0,2.0,2.0,4.0,31723.579670991116
1585,5.0,2.0,2.0,5.0,31476.65334324257
1586,5.0,2.0,2.0,6.0,31463.289432795213
1587,5.0,2.0,2.0,7.0,31458.2938984518
1588,5.0,2.0,2.0,8.0,31359.5785638131
